symbol,BSflag,dataIdx,volume
300296.SZ,S,1085479,10
300296.SZ,S,1289318,10
300296.SZ,S,1494033,10
300296.SZ,S,1701121,10
300296.SZ,S,1914456,10
300308.SZ,B,861,20
300308.SZ,B,455444,20
300308.SZ,B,883412,20
300308.SZ,B,1289317,20
300308.SZ,B,1700691,20
300308.SZ,S,861,10
300308.SZ,S,233122,10
300308.SZ,S,455444,10
300308.SZ,S,669888,10
300308.SZ,S,883412,10
300308.SZ,S,1085438,10
300308.SZ,S,1289317,10
300308.SZ,S,1494032,10
300308.SZ,S,1700691,10
300308.SZ,S,1914455,10
300357.SZ,B,858,20
300357.SZ,B,455442,20
300357.SZ,B,883414,20
300357.SZ,B,1289319,20
300357.SZ,B,1700690,20
300357.SZ,S,858,10
300357.SZ,S,233121,10
300357.SZ,S,455442,10
300357.SZ,S,669732,10
300357.SZ,S,883414,10
300357.SZ,S,1085431,10
300357.SZ,S,1289319,10
300357.SZ,S,1494469,10
300357.SZ,S,1700690,10
300357.SZ,S,1914468,10
300363.SZ,B,856,20
300363.SZ,B,455443,20
300363.SZ,B,883415,20
300363.SZ,B,1289320,20
300363.SZ,B,1700842,20
300363.SZ,S,856,10
300363.SZ,S,233120,10
300363.SZ,S,455443,10
300363.SZ,S,669725,10
300363.SZ,S,883415,10
300363.SZ,S,1085436,10
300363.SZ,S,1289320,10
300363.SZ,S,1494031,10
300363.SZ,S,1700842,10
300363.SZ,S,1914454,10
300373.SZ,B,854,20
300373.SZ,B,455441,20
300373.SZ,B,883416,20
300373.SZ,B,1289321,20
300373.SZ,B,1700820,20
300373.SZ,S,854,10
300373.SZ,S,233119,10
300373.SZ,S,455441,10
300373.SZ,S,670136,10
300373.SZ,S,883416,10
300373.SZ,S,1085434,10
300373.SZ,S,1289321,10
300373.SZ,S,1494030,10
300373.SZ,S,1700820,10
300373.SZ,S,1914453,10
300376.SZ,B,852,20
300376.SZ,B,455900,20
300376.SZ,B,883417,20
300376.SZ,B,1289322,20
300376.SZ,B,1700700,20
300376.SZ,S,852,10
300376.SZ,S,233118,10
300376.SZ,S,455900,10
300376.SZ,S,669720,10
300376.SZ,S,883417,10
300376.SZ,S,1085432,10
300376.SZ,S,1289322,10
300376.SZ,S,1494029,10
300376.SZ,S,1700700,10
300376.SZ,S,1914451,10
300383.SZ,B,850,20
300383.SZ,B,455440,20
300383.SZ,B,883418,20
300383.SZ,B,1289451,20
300383.SZ,B,1701122,20
300383.SZ,S,850,10
300383.SZ,S,233117,10
300383.SZ,S,455440,10
300383.SZ,S,669719,10
300383.SZ,S,883418,10
300383.SZ,S,1085428,10
300383.SZ,S,1289451,10
300383.SZ,S,1494028,10
300383.SZ,S,1701122,10
300383.SZ,S,1914466,10
300390.SZ,B,848,20
300390.SZ,B,455455,20
300390.SZ,B,883419,20
300390.SZ,B,1289358,20
300390.SZ,B,1700701,20
300390.SZ,S,848,10
300390.SZ,S,233116,10
300390.SZ,S,455455,10
300390.SZ,S,669718,10
300390.SZ,S,883419,10
300390.SZ,S,1085426,10
300390.SZ,S,1289358,10
300390.SZ,S,1494034,10
300390.SZ,S,1700701,10
300390.SZ,S,1914485,10
300418.SZ,B,846,20
300418.SZ,B,455456,20
300418.SZ,B,883420,20
300418.SZ,B,1289312,20
300418.SZ,B,1700693,20
300418.SZ,S,846,10
300418.SZ,S,233115,10
300418.SZ,S,455456,10
300418.SZ,S,669758,10
300418.SZ,S,883420,10
300418.SZ,S,1085424,10
300418.SZ,S,1289312,10
300418.SZ,S,1494043,10
300418.SZ,S,1700693,10
300418.SZ,S,1914452,10
300463.SZ,B,842,20
300463.SZ,B,455457,20
300463.SZ,B,883421,20
300463.SZ,B,1289311,20
300463.SZ,B,1700688,20
300463.SZ,S,842,10
300463.SZ,S,233132,10
300463.SZ,S,455457,10
300463.SZ,S,670569,10
300463.SZ,S,883421,10
300463.SZ,S,1085420,10
300463.SZ,S,1289311,10
300463.SZ,S,1494044,10
300463.SZ,S,1700688,10
300463.SZ,S,1914844,10
300474.SZ,B,844,20
300474.SZ,B,455474,20
300474.SZ,B,883864,20
300474.SZ,B,1289295,20
300474.SZ,B,1700729,20
300474.SZ,S,844,10
300474.SZ,S,233130,10
300474.SZ,S,455474,10
300474.SZ,S,669762,10
300474.SZ,S,883864,10
300474.SZ,S,1085422,10
300474.SZ,S,1289295,10
300474.SZ,S,1494060,10
300474.SZ,S,1700729,10
300474.SZ,S,1915392,10
300482.SZ,B,840,20
300482.SZ,B,455458,20
300482.SZ,B,883422,20
300482.SZ,B,1289297,20
300482.SZ,B,1700672,20
300482.SZ,S,840,10
300482.SZ,S,233149,10
300482.SZ,S,455458,10
300482.SZ,S,669765,10
300482.SZ,S,883422,10
300482.SZ,S,1085414,10
300482.SZ,S,1289297,10
300482.SZ,S,1494045,10
300482.SZ,S,1700672,10
300482.SZ,S,1914469,10
300558.SZ,B,838,20
300558.SZ,B,455932,20
300558.SZ,B,883857,20
300558.SZ,B,1289296,20
300558.SZ,B,1700733,20
300558.SZ,S,838,10
300558.SZ,S,233133,10
300558.SZ,S,455932,10
300558.SZ,S,670150,10
300558.SZ,S,883857,10
300558.SZ,S,1085417,10
300558.SZ,S,1289296,10
300558.SZ,S,1494059,10
300558.SZ,S,1700733,10
300558.SZ,S,1914483,10
300568.SZ,B,836,20
300568.SZ,B,455473,20
300568.SZ,B,883423,20
300568.SZ,B,1289325,20
300568.SZ,B,1700710,20
300568.SZ,S,836,10
300568.SZ,S,233148,10
300568.SZ,S,455473,10
300568.SZ,S,669769,10
300568.SZ,S,883423,10
300568.SZ,S,1085416,10
300568.SZ,S,1289325,10
300568.SZ,S,1494058,10
300568.SZ,S,1700710,10
300568.SZ,S,1914484,10
300618.SZ,B,835,20
300618.SZ,B,455471,20
300618.SZ,B,883438,20
300618.SZ,B,1289354,20
300618.SZ,B,1700718,20
300618.SZ,S,835,10
300618.SZ,S,233147,10
300618.SZ,S,455471,10
300618.SZ,S,669754,10
300618.SZ,S,883438,10
300618.SZ,S,1085447,10
300618.SZ,S,1289354,10
300618.SZ,S,1494057,10
300618.SZ,S,1700718,10
300618.SZ,S,1914481,10
300630.SZ,B,862,20
300630.SZ,B,455470,20
300630.SZ,B,883424,20
300630.SZ,B,1289326,20
300630.SZ,B,1701145,20
300630.SZ,S,862,10
300630.SZ,S,233146,10
300630.SZ,S,455470,10
300630.SZ,S,669753,10
300630.SZ,S,883424,10
300630.SZ,S,1085446,10
300630.SZ,S,1289326,10
300630.SZ,S,1494056,10
300630.SZ,S,1701145,10
300630.SZ,S,1914482,10
300676.SZ,B,886,20
300676.SZ,B,455468,20
300676.SZ,B,883437,20
300676.SZ,B,1289348,20
300676.SZ,B,1700630,20
300676.SZ,S,886,10
300676.SZ,S,233608,10
300676.SZ,S,455468,10
300676.SZ,S,669744,10
300676.SZ,S,883437,10
300676.SZ,S,1085473,10
300676.SZ,S,1289348,10
300676.SZ,S,1494055,10
300676.SZ,S,1700630,10
300676.SZ,S,1915066,10
300677.SZ,B,884,20
300677.SZ,B,455475,20
300677.SZ,B,883436,20
300677.SZ,B,1289342,20
300677.SZ,B,1700616,20
300677.SZ,S,884,10
300677.SZ,S,233144,10
300677.SZ,S,455475,10
300677.SZ,S,669764,10
300677.SZ,S,883436,10
300677.SZ,S,1085471,10
300677.SZ,S,1289342,10
300677.SZ,S,1494054,10
300677.SZ,S,1700616,10
300677.SZ,S,1914478,10
300682.SZ,B,863,20
300682.SZ,B,455469,20
300682.SZ,B,883434,20
300682.SZ,B,1290137,20
300682.SZ,B,1700719,20
300682.SZ,S,863,10
300682.SZ,S,233145,10
300682.SZ,S,455469,10
300682.SZ,S,669745,10
300682.SZ,S,883434,10
300682.SZ,S,1085467,10
300682.SZ,S,1290137,10
300682.SZ,S,1494052,10
300682.SZ,S,1700719,10
300682.SZ,S,1914480,10
300699.SZ,B,882,20
300699.SZ,B,455467,20
300699.SZ,B,883435,20
300699.SZ,B,1289336,20
300699.SZ,B,1700602,20
300699.SZ,S,882,10
300699.SZ,S,233143,10
300699.SZ,S,455467,10
300699.SZ,S,669704,10
300699.SZ,S,883435,10
300699.SZ,S,1085469,10
300699.SZ,S,1289336,10
300699.SZ,S,1494053,10
300699.SZ,S,1700602,10
300699.SZ,S,1914477,10
300724.SZ,B,880,20
300724.SZ,B,455465,20
300724.SZ,B,883432,20
300724.SZ,B,1289334,20
300724.SZ,B,1700603,20
300724.SZ,S,880,10
300724.SZ,S,233142,10
300724.SZ,S,455465,10
300724.SZ,S,669673,10
300724.SZ,S,883432,10
300724.SZ,S,1085465,10
300724.SZ,S,1289334,10
300724.SZ,S,1494491,10
300724.SZ,S,1700603,10
300724.SZ,S,1914479,10
300741.SZ,B,876,20
300741.SZ,B,456376,20
300741.SZ,B,883433,20
300741.SZ,B,1290141,20
300741.SZ,B,1700604,20
300741.SZ,S,876,10
300741.SZ,S,233604,10
300741.SZ,S,456376,10
300741.SZ,S,670158,10
300741.SZ,S,883433,10
300741.SZ,S,1085462,10
300741.SZ,S,1290141,10
300741.SZ,S,1494490,10
300741.SZ,S,1700604,10
300741.SZ,S,1915836,10
300776.SZ,B,878,20
300776.SZ,B,455464,20
300776.SZ,B,883439,20
300776.SZ,B,1289335,20
300776.SZ,B,1700662,20
300776.SZ,S,878,10
300776.SZ,S,233141,10
300776.SZ,S,455464,10
300776.SZ,S,669656,10
300776.SZ,S,883439,10
300776.SZ,S,1085463,10
300776.SZ,S,1289335,10
300776.SZ,S,1494051,10
300776.SZ,S,1700662,10
300776.SZ,S,1914476,10
300832.SZ,B,874,20
300832.SZ,B,455463,20
300832.SZ,B,883430,20
300832.SZ,B,1289255,20
300832.SZ,B,1701140,20
300832.SZ,S,874,10
300832.SZ,S,233140,10
300832.SZ,S,455463,10
300832.SZ,S,670157,10
300832.SZ,S,883430,10
300832.SZ,S,1085459,10
300832.SZ,S,1289255,10
300832.SZ,S,1494050,10
300832.SZ,S,1701140,10
300832.SZ,S,1914475,10
300861.SZ,B,866,20
300861.SZ,B,455462,20
300861.SZ,B,883429,20
300861.SZ,B,1289731,20
300861.SZ,B,1700651,20
300861.SZ,S,866,10
300861.SZ,S,233138,10
300861.SZ,S,455462,10
300861.SZ,S,669667,10
300861.SZ,S,883429,10
300861.SZ,S,1085451,10
300861.SZ,S,1289731,10
300861.SZ,S,1494047,10
300861.SZ,S,1700651,10
300861.SZ,S,1914472,10
300866.SZ,B,872,20
300866.SZ,B,455461,20
300866.SZ,B,883406,20
300866.SZ,B,1289254,20
300866.SZ,B,1700652,20
300866.SZ,S,872,10
300866.SZ,S,233139,10
300866.SZ,S,455461,10
300866.SZ,S,670154,10
300866.SZ,S,883406,10
300866.SZ,S,1085455,10
300866.SZ,S,1289254,10
300866.SZ,S,1495358,10
300866.SZ,S,1700652,10
300866.SZ,S,1914473,10
300869.SZ,B,870,20
300869.SZ,B,455460,20
300869.SZ,B,883428,20
300869.SZ,B,1289248,20
300869.SZ,B,1700650,20
300869.SZ,S,870,10
300869.SZ,S,233137,10
300869.SZ,S,455460,10
300869.SZ,S,669643,10
300869.SZ,S,883428,10
300869.SZ,S,1085457,10
300869.SZ,S,1289248,10
300869.SZ,S,1494049,10
300869.SZ,S,1700650,10
300869.SZ,S,1914474,10
300888.SZ,B,868,20
300888.SZ,B,455472,20
300888.SZ,B,883427,20
300888.SZ,B,1289237,20
300888.SZ,B,1700641,20
300888.SZ,S,868,10
300888.SZ,S,233136,10
300888.SZ,S,455472,10
300888.SZ,S,669648,10
300888.SZ,S,883427,10
300888.SZ,S,1085453,10
300888.SZ,S,1289237,10
300888.SZ,S,1494048,10
300888.SZ,S,1700641,10
300888.SZ,S,1914471,10
301029.SZ,B,833,20
301029.SZ,B,459571,20
301029.SZ,B,883426,20
301029.SZ,B,1289236,20
301029.SZ,B,1701952,20
301029.SZ,S,833,10
301029.SZ,S,233135,10
301029.SZ,S,459571,10
301029.SZ,S,670152,10
301029.SZ,S,883426,10
301029.SZ,S,1085449,10
301029.SZ,S,1289236,10
301029.SZ,S,1495357,10
301029.SZ,S,1701952,10
301029.SZ,S,1914403,10
600008.SH,B,656,20
600008.SH,B,455532,20
600008.SH,B,883242,20
600008.SH,B,1289200,20
600008.SH,B,1700997,20
600008.SH,S,656,10
600008.SH,S,233212,10
600008.SH,S,455532,10
600008.SH,S,669626,10
600008.SH,S,883242,10
600008.SH,S,1085776,10
600008.SH,S,1289200,10
600008.SH,S,1493889,10
600008.SH,S,1700997,10
600008.SH,S,1914533,10
600010.SH,B,1034,20
600010.SH,B,455547,20
600010.SH,B,883284,20
600010.SH,B,1289421,20
600010.SH,B,1700522,20
600010.SH,S,1034,10
600010.SH,S,233270,10
600010.SH,S,455547,10
600010.SH,S,669585,10
600010.SH,S,883284,10
600010.SH,S,1085628,10
600010.SH,S,1289421,10
600010.SH,S,1493940,10
600010.SH,S,1700522,10
600010.SH,S,1914541,10
600021.SH,B,713,20
600021.SH,B,455314,20
600021.SH,B,883210,20
600021.SH,B,1289148,20
600021.SH,B,1700596,20
600021.SH,S,713,10
600021.SH,S,232872,10
600021.SH,S,455314,10
600021.SH,S,669577,10
600021.SH,S,883210,10
600021.SH,S,1085751,10
600021.SH,S,1289148,10
600021.SH,S,1493938,10
600021.SH,S,1700596,10
600021.SH,S,1914344,10
600022.SH,B,977,20
600022.SH,B,455528,20
600022.SH,B,883968,20
600022.SH,B,1289125,20
600022.SH,B,1700924,20
600022.SH,S,977,10
600022.SH,S,232894,10
600022.SH,S,455528,10
600022.SH,S,669798,10
600022.SH,S,883968,10
600022.SH,S,1085660,10
600022.SH,S,1289125,10
600022.SH,S,1494115,10
600022.SH,S,1700924,10
600022.SH,S,1914532,10
600026.SH,B,685,20
600026.SH,B,455245,20
600026.SH,B,883226,20
600026.SH,B,1289380,20
600026.SH,B,1700468,20
600026.SH,S,685,10
600026.SH,S,233218,10
600026.SH,S,455245,10
600026.SH,S,669479,10
600026.SH,S,883226,10
600026.SH,S,1085272,10
600026.SH,S,1289380,10
600026.SH,S,1493826,10
600026.SH,S,1700468,10
600026.SH,S,1914205,10
600027.SH,B,681,20
600027.SH,B,455281,20
600027.SH,B,883287,20
600027.SH,B,1289172,20
600027.SH,B,1700554,20
600027.SH,S,681,10
600027.SH,S,233016,10
600027.SH,S,455281,10
600027.SH,S,669631,10
600027.SH,S,883287,10
600027.SH,S,1085273,10
600027.SH,S,1289172,10
600027.SH,S,1493923,10
600027.SH,S,1700554,10
600027.SH,S,1914331,10
600030.SH,B,690,20
600030.SH,B,455563,20
600030.SH,B,883580,20
600030.SH,B,1289427,20
600030.SH,B,1700520,20
600030.SH,S,690,10
600030.SH,S,232993,10
600030.SH,S,455563,10
600030.SH,S,669625,10
600030.SH,S,883580,10
600030.SH,S,1085614,10
600030.SH,S,1289427,10
600030.SH,S,1494165,10
600030.SH,S,1700520,10
600030.SH,S,1914328,10
600032.SH,B,1057,20
600032.SH,B,455323,20
600032.SH,B,884943,20
600032.SH,B,1289802,20
600032.SH,B,1700532,20
600032.SH,S,1057,10
600032.SH,S,232954,10
600032.SH,S,455323,10
600032.SH,S,669594,10
600032.SH,S,884943,10
600032.SH,S,1085600,10
600032.SH,S,1289802,10
600032.SH,S,1493803,10
600032.SH,S,1700532,10
600032.SH,S,1914731,10
600056.SH,B,712,20
600056.SH,B,455341,20
600056.SH,B,883265,20
600056.SH,B,1289101,20
600056.SH,B,1700476,20
600056.SH,S,712,10
600056.SH,S,233005,10
600056.SH,S,455341,10
600056.SH,S,669546,10
600056.SH,S,883265,10
600056.SH,S,1085644,10
600056.SH,S,1289101,10
600056.SH,S,1493825,10
600056.SH,S,1700476,10
600056.SH,S,1914209,10
600060.SH,B,992,20
600060.SH,B,455808,20
600060.SH,B,883539,20
600060.SH,B,1289405,20
600060.SH,B,1700790,20
600060.SH,S,992,10
600060.SH,S,233195,10
600060.SH,S,455808,10
600060.SH,S,669556,10
600060.SH,S,883539,10
600060.SH,S,1085275,10
600060.SH,S,1289405,10
600060.SH,S,1493895,10
600060.SH,S,1700790,10
600060.SH,S,1914603,10
600062.SH,B,1046,20
600062.SH,B,455342,20
600062.SH,B,883196,20
600062.SH,B,1289214,20
600062.SH,B,1700463,20
600062.SH,S,1046,10
600062.SH,S,232878,10
600062.SH,S,455342,10
600062.SH,S,669493,10
600062.SH,S,883196,10
600062.SH,S,1085563,10
600062.SH,S,1289214,10
600062.SH,S,1493946,10
600062.SH,S,1700463,10
600062.SH,S,1914224,10
600064.SH,B,696,20
600064.SH,B,455305,20
600064.SH,B,883255,20
600064.SH,B,1289205,20
600064.SH,B,1700507,20
600064.SH,S,696,10
600064.SH,S,233260,10
600064.SH,S,455305,10
600064.SH,S,670276,10
600064.SH,S,883255,10
600064.SH,S,1085716,10
600064.SH,S,1289205,10
600064.SH,S,1493873,10
600064.SH,S,1700507,10
600064.SH,S,1914572,10
600066.SH,B,955,20
600066.SH,B,455235,20
600066.SH,B,883232,20
600066.SH,B,1289207,20
600066.SH,B,1700500,20
600066.SH,S,955,10
600066.SH,S,232927,10
600066.SH,S,455235,10
600066.SH,S,669512,10
600066.SH,S,883232,10
600066.SH,S,1085266,10
600066.SH,S,1289207,10
600066.SH,S,1494151,10
600066.SH,S,1700500,10
600066.SH,S,1914557,10
600079.SH,B,665,20
600079.SH,B,455250,20
600079.SH,B,883234,20
600079.SH,B,1289134,20
600079.SH,B,1700509,20
600079.SH,S,665,10
600079.SH,S,233197,10
600079.SH,S,455250,10
600079.SH,S,669520,10
600079.SH,S,883234,10
600079.SH,S,1085638,10
600079.SH,S,1289134,10
600079.SH,S,1494286,10
600079.SH,S,1700509,10
600079.SH,S,1914248,10
600095.SH,B,1007,20
600095.SH,B,455545,20
600095.SH,B,883243,20
600095.SH,B,1289426,20
600095.SH,B,1700779,20
600095.SH,S,1007,10
600095.SH,S,233298,10
600095.SH,S,455545,10
600095.SH,S,669794,10
600095.SH,S,883243,10
600095.SH,S,1085691,10
600095.SH,S,1289426,10
600095.SH,S,1494158,10
600095.SH,S,1700779,10
600095.SH,S,1914316,10
600096.SH,B,962,20
600096.SH,B,455312,20
600096.SH,B,883293,20
600096.SH,B,1289163,20
600096.SH,B,1700537,20
600096.SH,S,962,10
600096.SH,S,232984,10
600096.SH,S,455312,10
600096.SH,S,669617,10
600096.SH,S,883293,10
600096.SH,S,1085610,10
600096.SH,S,1289163,10
600096.SH,S,1493941,10
600096.SH,S,1700537,10
600096.SH,S,1914327,10
600104.SH,B,1067,20
600104.SH,B,455247,20
600104.SH,B,883203,20
600104.SH,B,1289119,20
600104.SH,B,1700826,20
600104.SH,S,1067,10
600104.SH,S,232915,10
600104.SH,S,455247,10
600104.SH,S,669596,10
600104.SH,S,883203,10
600104.SH,S,1085559,10
600104.SH,S,1289119,10
600104.SH,S,1493787,10
600104.SH,S,1700826,10
600104.SH,S,1914290,10
600109.SH,B,1039,20
600109.SH,B,455215,20
600109.SH,B,883279,20
600109.SH,B,1289147,20
600109.SH,B,1700538,20
600109.SH,S,1039,10
600109.SH,S,233201,10
600109.SH,S,455215,10
600109.SH,S,670265,10
600109.SH,S,883279,10
600109.SH,S,1085674,10
600109.SH,S,1289147,10
600109.SH,S,1493850,10
600109.SH,S,1700538,10
600109.SH,S,1914277,10
600118.SH,B,981,20
600118.SH,B,455310,20
600118.SH,B,884082,20
600118.SH,B,1289506,20
600118.SH,B,1700566,20
600118.SH,S,981,10
600118.SH,S,233004,10
600118.SH,S,455310,10
600118.SH,S,670003,10
600118.SH,S,884082,10
600118.SH,S,1085728,10
600118.SH,S,1289506,10
600118.SH,S,1493840,10
600118.SH,S,1700566,10
600118.SH,S,1914333,10
600126.SH,B,1143,20
600126.SH,B,456473,20
600126.SH,B,884090,20
600126.SH,B,1290604,20
600126.SH,B,1704923,20
600126.SH,S,1143,10
600126.SH,S,233203,10
600126.SH,S,456473,10
600126.SH,S,670342,10
600126.SH,S,884090,10
600126.SH,S,1085766,10
600126.SH,S,1290604,10
600126.SH,S,1493893,10
600126.SH,S,1704923,10
600126.SH,S,1914568,10
600131.SH,B,1177,20
600131.SH,B,455219,20
600131.SH,B,883246,20
600131.SH,B,1289069,20
600131.SH,B,1700750,20
600131.SH,S,1177,10
600131.SH,S,232881,10
600131.SH,S,455219,10
600131.SH,S,669845,10
600131.SH,S,883246,10
600131.SH,S,1085684,10
600131.SH,S,1289069,10
600131.SH,S,1493896,10
600131.SH,S,1700750,10
600131.SH,S,1914213,10
600141.SH,B,1129,20
600141.SH,B,455201,20
600141.SH,B,883217,20
600141.SH,B,1289108,20
600141.SH,B,1700437,20
600141.SH,S,1129,10
600141.SH,S,232904,10
600141.SH,S,455201,10
600141.SH,S,669518,10
600141.SH,S,883217,10
600141.SH,S,1085647,10
600141.SH,S,1289108,10
600141.SH,S,1494156,10
600141.SH,S,1700437,10
600141.SH,S,1914218,10
600143.SH,B,1009,20
600143.SH,B,455259,20
600143.SH,B,883240,20
600143.SH,B,1289118,20
600143.SH,B,1700482,20
600143.SH,S,1009,10
600143.SH,S,232886,10
600143.SH,S,455259,10
600143.SH,S,669554,10
600143.SH,S,883240,10
600143.SH,S,1085643,10
600143.SH,S,1289118,10
600143.SH,S,1493786,10
600143.SH,S,1700482,10
600143.SH,S,1914206,10
600153.SH,B,1128,20
600153.SH,B,455202,20
600153.SH,B,883247,20
600153.SH,B,1289075,20
600153.SH,B,1700598,20
600153.SH,S,1128,10
600153.SH,S,233012,10
600153.SH,S,455202,10
600153.SH,S,669800,10
600153.SH,S,883247,10
600153.SH,S,1085698,10
600153.SH,S,1289075,10
600153.SH,S,1493793,10
600153.SH,S,1700598,10
600153.SH,S,1914353,10
600155.SH,B,717,20
600155.SH,B,455275,20
600155.SH,B,883263,20
600155.SH,B,1289624,20
600155.SH,B,1700583,20
600155.SH,S,717,10
600155.SH,S,233366,10
600155.SH,S,455275,10
600155.SH,S,669628,10
600155.SH,S,883263,10
600155.SH,S,1085689,10
600155.SH,S,1289624,10
600155.SH,S,1493797,10
600155.SH,S,1700583,10
600155.SH,S,1914372,10
600157.SH,B,652,20
600157.SH,B,455519,20
600157.SH,B,883254,20
600157.SH,B,1289382,20
600157.SH,B,1700867,20
600157.SH,S,652,10
600157.SH,S,232889,10
600157.SH,S,455519,10
600157.SH,S,669527,10
600157.SH,S,883254,10
600157.SH,S,1085646,10
600157.SH,S,1289382,10
600157.SH,S,1493829,10
600157.SH,S,1700867,10
600157.SH,S,1914237,10
600160.SH,B,1031,20
600160.SH,B,455298,20
600160.SH,B,883512,20
600160.SH,B,1289151,20
600160.SH,B,1700783,20
600160.SH,S,1031,10
600160.SH,S,232968,10
600160.SH,S,455298,10
600160.SH,S,669560,10
600160.SH,S,883512,10
600160.SH,S,1085596,10
600160.SH,S,1289151,10
600160.SH,S,1494227,10
600160.SH,S,1700783,10
600160.SH,S,1914291,10
600161.SH,B,710,20
600161.SH,B,455292,20
600161.SH,B,883669,20
600161.SH,B,1289399,20
600161.SH,B,1700755,20
600161.SH,S,710,10
600161.SH,S,233240,10
600161.SH,S,455292,10
600161.SH,S,669777,10
600161.SH,S,883669,10
600161.SH,S,1085632,10
600161.SH,S,1289399,10
600161.SH,S,1493804,10
600161.SH,S,1700755,10
600161.SH,S,1914571,10
600166.SH,B,1033,20
600166.SH,B,455583,20
600166.SH,B,883517,20
600166.SH,B,1289177,20
600166.SH,B,1700781,20
600166.SH,S,1033,10
600166.SH,S,233284,10
600166.SH,S,455583,10
600166.SH,S,669832,10
600166.SH,S,883517,10
600166.SH,S,1085280,10
600166.SH,S,1289177,10
600166.SH,S,1494148,10
600166.SH,S,1700781,10
600166.SH,S,1914579,10
600167.SH,B,651,20
600167.SH,B,455239,20
600167.SH,B,884353,20
600167.SH,B,1289144,20
600167.SH,B,1700900,20
600167.SH,S,651,10
600167.SH,S,233021,10
600167.SH,S,455239,10
600167.SH,S,669799,10
600167.SH,S,884353,10
600167.SH,S,1085265,10
600167.SH,S,1289144,10
600167.SH,S,1493892,10
600167.SH,S,1700900,10
600167.SH,S,1915220,10
600170.SH,B,961,20
600170.SH,B,455531,20
600170.SH,B,883273,20
600170.SH,B,1289397,20
600170.SH,B,1700510,20
600170.SH,S,961,10
600170.SH,S,233017,10
600170.SH,S,455531,10
600170.SH,S,669566,10
600170.SH,S,883273,10
600170.SH,S,1085593,10
600170.SH,S,1289397,10
600170.SH,S,1493891,10
600170.SH,S,1700510,10
600170.SH,S,1914343,10
600171.SH,B,978,20
600171.SH,B,455260,20
600171.SH,B,883488,20
600171.SH,B,1289210,20
600171.SH,B,1700484,20
600171.SH,S,978,10
600171.SH,S,232965,10
600171.SH,S,455260,10
600171.SH,S,669538,10
600171.SH,S,883488,10
600171.SH,S,1085762,10
600171.SH,S,1289210,10
600171.SH,S,1493815,10
600171.SH,S,1700484,10
600171.SH,S,1914270,10
600177.SH,B,991,20
600177.SH,B,455359,20
600177.SH,B,883592,20
600177.SH,B,1289189,20
600177.SH,B,1700549,20
600177.SH,S,991,10
600177.SH,S,232963,10
600177.SH,S,455359,10
600177.SH,S,669636,10
600177.SH,S,883592,10
600177.SH,S,1085775,10
600177.SH,S,1289189,10
600177.SH,S,1493792,10
600177.SH,S,1700549,10
600177.SH,S,1914714,10
600195.SH,B,1064,20
600195.SH,B,455351,20
600195.SH,B,883236,20
600195.SH,B,1289124,20
600195.SH,B,1701216,20
600195.SH,S,1064,10
600195.SH,S,233456,10
600195.SH,S,455351,10
600195.SH,S,669545,10
600195.SH,S,883236,10
600195.SH,S,1085750,10
600195.SH,S,1289124,10
600195.SH,S,1493805,10
600195.SH,S,1701216,10
600195.SH,S,1914274,10
600201.SH,B,1174,20
600201.SH,B,455269,20
600201.SH,B,883202,20
600201.SH,B,1289179,20
600201.SH,B,1700800,20
600201.SH,S,1174,10
600201.SH,S,232977,10
600201.SH,S,455269,10
600201.SH,S,670025,10
600201.SH,S,883202,10
600201.SH,S,1085791,10
600201.SH,S,1289179,10
600201.SH,S,1493887,10
600201.SH,S,1700800,10
600201.SH,S,1914317,10
600208.SH,B,680,20
600208.SH,B,456258,20
600208.SH,B,883222,20
600208.SH,B,1289400,20
600208.SH,B,1700757,20
600208.SH,S,680,10
600208.SH,S,233264,10
600208.SH,S,456258,10
600208.SH,S,669784,10
600208.SH,S,883222,10
600208.SH,S,1085283,10
600208.SH,S,1289400,10
600208.SH,S,1493906,10
600208.SH,S,1700757,10
600208.SH,S,1914252,10
600216.SH,B,1153,20
600216.SH,B,455540,20
600216.SH,B,883480,20
600216.SH,B,1289138,20
600216.SH,B,1700792,20
600216.SH,S,1153,10
600216.SH,S,233238,10
600216.SH,S,455540,10
600216.SH,S,669950,10
600216.SH,S,883480,10
600216.SH,S,1085697,10
600216.SH,S,1289138,10
600216.SH,S,1494231,10
600216.SH,S,1700792,10
600216.SH,S,1914569,10
600258.SH,B,984,20
600258.SH,B,455283,20
600258.SH,B,883318,20
600258.SH,B,1289158,20
600258.SH,B,1700802,20
600258.SH,S,984,10
600258.SH,S,233013,10
600258.SH,S,455283,10
600258.SH,S,669595,10
600258.SH,S,883318,10
600258.SH,S,1085562,10
600258.SH,S,1289158,10
600258.SH,S,1493897,10
600258.SH,S,1700802,10
600258.SH,S,1914292,10
600259.SH,B,1154,20
600259.SH,B,455565,20
600259.SH,B,883548,20
600259.SH,B,1289153,20
600259.SH,B,1700780,20
600259.SH,S,1154,10
600259.SH,S,233224,10
600259.SH,S,455565,10
600259.SH,S,669834,10
600259.SH,S,883548,10
600259.SH,S,1085645,10
600259.SH,S,1289153,10
600259.SH,S,1494112,10
600259.SH,S,1700780,10
600259.SH,S,1914604,10
600271.SH,B,1030,20
600271.SH,B,455315,20
600271.SH,B,883331,20
600271.SH,B,1289527,20
